temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
5.35,2011-12-17 14:00:00,285,partly-cloudy-day,0.96,2011-12-17 08:00:00,0.37,3.99,1008.46,2011-12-17 08:00:00,1.72,rain,11.64,0.86,2011-12-17 15:00:00,-4.12,1.72,1.0,2011-12-17 00:00:00,2011-12-17 15:53:06,-0.01,0.24,5.35,2011-12-17 08:02:21,2011-12-17 14:00:00,2011-12-17 11:00:00,Partly cloudy throughout the day.,2011-12-18 07:00:00,-3.56,2011-12-17 15:00:00,2011-12-18 06:00:00,0.73
9.58,2011-12-29 16:00:00,258,partly-cloudy-day,3.3,2011-12-29 03:00:00,0.45,6.83,1020.47,2011-12-29 03:00:00,6.46,rain,13.13,0.76,2011-12-29 15:00:00,1.71,6.46,1.0,2011-12-29 00:00:00,2011-12-29 15:59:33,5.33,5.31,9.58,2011-12-29 08:07:24,2011-12-29 16:00:00,2011-12-29 11:00:00,Partly cloudy throughout the day.,2011-12-30 07:00:00,0.98,2011-12-29 15:00:00,2011-12-30 07:00:00,0.17
13.54,2011-11-27 10:00:00,256,wind,5.76,2011-11-27 23:00:00,0.42,5.48,1021.11,2011-11-27 23:00:00,13.54,rain,13.08,0.72,2011-11-27 10:00:00,1.31,13.54,1.0,2011-11-27 00:00:00,2011-11-27 16:00:00,1.31,4.47,13.54,2011-11-27 07:38:54,2011-11-27 10:00:00,2011-11-27 10:00:00,Breezy in the morning and partly cloudy until afternoon.,2011-11-28 05:00:00,2.94,2011-11-27 10:00:00,2011-11-28 05:00:00,0.08
11.87,2011-11-30 12:00:00,205,wind,5.26,2011-11-30 00:00:00,0.31,4.43,1019.43,2011-11-30 01:00:00,11.87,rain,13.05,0.78,2011-11-30 12:00:00,6.23,11.87,1.0,2011-11-30 00:00:00,2011-11-30 15:57:37,9.44,6.34,11.87,2011-11-30 07:43:20,2011-11-30 12:00:00,2011-11-30 10:00:00,Partly cloudy throughout the day and breezy overnight.,2011-12-01 00:00:00,3.34,2011-11-30 12:00:00,2011-12-01 00:00:00,0.19
10.18,2011-11-14 00:00:00,93,fog,8.38,2011-11-14 08:00:00,0.86,3.34,1023.29,2011-11-14 10:00:00,7.97,rain,3.19,0.95,2011-11-14 15:00:00,6.06,10.18,1.0,2011-11-14 00:00:00,2011-11-14 16:14:57,8.41,8.16,9.68,2011-11-14 07:17:29,2011-11-14 19:00:00,2011-11-14 10:00:00,Foggy until evening.,2011-11-15 02:00:00,6.34,2011-11-14 00:00:00,2011-11-15 02:00:00,0.61
8.26,2011-12-20 12:00:00,279,partly-cloudy-day,3.64,2011-12-20 09:00:00,0.48,4.25,1015.09,2011-12-20 09:00:00,4.98,rain,12.89,0.81,2011-12-20 12:00:00,3.53,4.98,1.0,2011-12-20 00:00:00,2011-12-20 15:53:59,5.93,5.66,8.26,2011-12-20 08:04:20,2011-12-20 12:00:00,2011-12-20 11:00:00,Partly cloudy throughout the day.,2011-12-21 00:00:00,1.68,2011-12-20 12:00:00,2011-12-20 23:00:00,0.85
15.19,2011-11-02 23:00:00,134,partly-cloudy-night,10.23,2011-11-02 03:00:00,0.39,4.39,1004.79,2011-11-02 03:00:00,15.06,rain,11.83,0.87,2011-11-02 13:00:00,13.99,15.19,1.0,2011-11-02 00:00:00,2011-11-02 16:34:15,13.99,8.88,15.06,2011-11-02 06:56:16,2011-11-02 13:00:00,2011-11-02 09:00:00,Partly cloudy throughout the day.,2011-11-02 19:00:00,7.33,2011-11-02 23:00:00,2011-11-02 19:00:00,0.24
12.54,2012-11-25 02:00:00,225,wind,6.88,2012-11-25 08:00:00,0.54,6.54,1001.79,2012-11-25 08:00:00,10.92,rain,12.36,0.81,2012-11-25 13:00:00,6.04,12.54,1.0,2012-11-25 00:00:00,2012-11-25 16:01:08,7.68,7.46,10.92,2012-11-25 07:36:58,2012-11-25 13:00:00,2012-11-25 10:00:00,Breezy in the morning and partly cloudy throughout the day.,2012-11-26 07:00:00,2.87,2012-11-25 02:00:00,2012-11-26 07:00:00,0.41
16.42,2012-05-19 14:00:00,254,partly-cloudy-day,9.48,2012-05-19 22:00:00,0.65,0.61,1009.32,2012-05-19 22:00:00,16.42,rain,10.12,0.78,2012-05-19 14:00:00,6.81,16.42,5.0,2012-05-18 23:00:00,2012-05-19 19:52:56,9.06,10.59,16.42,2012-05-19 04:03:47,2012-05-19 14:00:00,2012-05-19 11:00:00,Mostly cloudy throughout the day.,2012-05-20 03:00:00,10.59,2012-05-19 14:00:00,2012-05-20 01:00:00,0.95
16.44,2012-07-14 18:00:00,281,partly-cloudy-day,12.58,2012-07-14 22:00:00,0.63,1.68,1004.61,2012-07-14 22:00:00,16.44,rain,11.91,0.88,2012-07-14 18:00:00,12.44,16.44,5.0,2012-07-13 23:00:00,2012-07-14 20:13:37,12.44,13.13,16.44,2012-07-14 04:01:14,2012-07-14 18:00:00,2012-07-14 12:00:00,Partly cloudy throughout the day.,2012-07-15 04:00:00,13.13,2012-07-14 18:00:00,2012-07-15 04:00:00,0.85
12.31,2012-09-23 09:00:00,87,fog,8.42,2012-09-23 03:00:00,0.48,4.46,1009.6,2012-09-23 03:00:00,12.31,rain,10.62,0.86,2012-09-23 09:00:00,10.96,12.31,2.0,2012-09-22 23:00:00,2012-09-23 17:58:04,10.96,8.85,12.31,2012-09-23 05:49:57,2012-09-23 09:00:00,2012-09-23 10:00:00,Foggy overnight.,2012-09-23 18:00:00,7.69,2012-09-23 09:00:00,2012-09-23 18:00:00,0.27
24.64,2012-05-26 13:00:00,76,wind,10.24,2012-05-26 05:00:00,0.0,5.15,1020.27,2012-05-26 05:00:00,24.64,rain,12.01,0.58,2012-05-26 13:00:00,13.55,24.64,7.0,2012-05-25 23:00:00,2012-05-26 20:02:28,13.55,15.06,24.64,2012-05-26 03:55:31,2012-05-26 13:00:00,2012-05-26 11:00:00,Breezy in the afternoon.,2012-05-27 05:00:00,15.06,2012-05-26 13:00:00,2012-05-27 05:00:00,0.17
9.18,2012-01-06 23:00:00,274,partly-cloudy-night,3.39,2012-01-06 08:00:00,0.45,3.93,1023.65,2012-01-06 08:00:00,5.74,rain,12.96,0.78,2012-01-06 15:00:00,5.13,6.13,1.0,2012-01-06 00:00:00,2012-01-06 16:07:54,8.08,4.4,8.08,2012-01-06 08:06:21,2012-01-06 19:00:00,2012-01-06 11:00:00,Mostly cloudy throughout the day.,2012-01-06 19:00:00,1.64,2012-01-06 23:00:00,2012-01-06 21:00:00,0.41
13.46,2012-11-20 12:00:00,182,partly-cloudy-day,10.63,2012-11-20 01:00:00,0.76,5.74,1008.74,2012-11-20 01:00:00,13.46,rain,10.81,0.9,2012-11-20 12:00:00,7.23,13.46,1.0,2012-11-20 00:00:00,2012-11-20 16:06:19,9.73,10.88,13.46,2012-11-20 07:28:57,2012-11-20 12:00:00,2012-11-20 11:00:00,Mostly cloudy throughout the day.,2012-11-21 08:00:00,10.88,2012-11-20 12:00:00,2012-11-21 08:00:00,0.24
9.19,2012-05-02 23:00:00,15,partly-cloudy-day,7.14,2012-05-03 22:00:00,0.82,2.7,1012.04,2012-05-03 09:00:00,7.6,rain,9.04,0.9,2012-05-03 18:00:00,5.97,7.73,4.0,2012-05-02 23:00:00,2012-05-03 19:27:59,7.38,7.99,8.75,2012-05-03 04:29:03,2012-05-03 14:00:00,2012-05-03 11:00:00,Mostly cloudy throughout the day.,2012-05-04 05:00:00,5.92,2012-05-03 01:00:00,2012-05-04 06:00:00,0.4
9.93,2012-04-19 15:00:00,256,partly-cloudy-day,6.34,2012-04-19 06:00:00,0.67,3.78,984.05,2012-04-19 05:00:00,8.05,rain,10.7,0.91,2012-04-19 15:00:00,2.92,8.05,4.0,2012-04-18 23:00:00,2012-04-19 19:04:40,5.34,6.47,9.93,2012-04-19 04:56:28,2012-04-19 15:00:00,2012-04-19 12:00:00,Mostly cloudy throughout the day.,2012-04-20 05:00:00,3.41,2012-04-19 15:00:00,2012-04-20 04:00:00,0.94
9.71,2012-05-05 17:00:00,39,partly-cloudy-day,2.9,2012-05-05 06:00:00,0.63,4.28,1009.49,2012-05-05 05:00:00,7.42,rain,13.15,0.73,2012-05-05 17:00:00,3.19,7.42,4.0,2012-05-04 23:00:00,2012-05-05 19:31:15,5.72,6.21,9.71,2012-05-05 04:25:29,2012-05-05 17:00:00,2012-05-05 11:00:00,Mostly cloudy throughout the day.,2012-05-06 05:00:00,2.99,2012-05-05 17:00:00,2012-05-06 05:00:00,0.47
11.62,2012-04-14 15:00:00,38,partly-cloudy-day,3.07,2012-04-14 06:00:00,0.47,3.41,1007.83,2012-04-14 22:00:00,11.62,rain,10.62,0.72,2012-04-14 15:00:00,-0.3,11.62,4.0,2012-04-13 23:00:00,2012-04-14 18:56:18,3.3,5.67,11.62,2012-04-14 05:07:06,2012-04-14 15:00:00,2012-04-14 11:00:00,Partly cloudy throughout the day.,2012-04-15 05:00:00,3.66,2012-04-14 15:00:00,2012-04-15 05:00:00,0.78
11.46,2012-11-01 00:00:00,225,partly-cloudy-day,5.06,2012-11-01 22:00:00,0.44,4.07,979.63,2012-11-01 22:00:00,6.6,rain,12.54,0.85,2012-11-01 12:00:00,0.85,11.46,1.0,2012-11-01 00:00:00,2012-11-01 16:34:43,4.2,4.2,9.42,2012-11-01 06:55:48,2012-11-01 12:00:00,2012-11-01 09:00:00,Partly cloudy until evening.,2012-11-01 22:00:00,0.85,2012-11-01 00:00:00,2012-11-01 22:00:00,0.58
24.14,2012-05-25 13:00:00,69,wind,12.14,2012-05-25 04:00:00,0.09,4.88,1023.35,2012-05-25 04:00:00,24.14,rain,9.83,0.64,2012-05-25 13:00:00,15.06,24.14,7.0,2012-05-24 23:00:00,2012-05-25 20:01:11,15.06,15.81,24.14,2012-05-25 03:56:34,2012-05-25 13:00:00,2012-05-25 12:00:00,"Partly cloudy until afternoon and breezy starting in the afternoon, continuing until evening.",2012-05-26 05:00:00,15.81,2012-05-25 13:00:00,2012-05-26 05:00:00,0.14
1.81,2012-02-05 15:00:00,168,fog,0.28,2012-02-05 00:00:00,0.85,0.93,1027.42,2012-02-05 00:00:00,1.81,rain,4.18,0.96,2012-02-05 15:00:00,1.39,1.81,1.0,2012-02-05 00:00:00,2012-02-05 16:56:39,1.39,-0.12,1.81,2012-02-05 07:34:45,2012-02-05 15:00:00,2012-02-05 10:00:00,Foggy overnight.,2012-02-06 02:00:00,-4.68,2012-02-05 15:00:00,2012-02-06 02:00:00,0.42
10.81,2012-04-09 13:00:00,222,wind,7.97,2012-04-09 06:00:00,0.72,5.9,997.57,2012-04-09 06:00:00,10.81,rain,11.15,0.89,2012-04-09 13:00:00,2.8,10.81,3.0,2012-04-08 23:00:00,2012-04-09 18:47:57,5.94,8.31,10.81,2012-04-09 05:18:03,2012-04-09 13:00:00,2012-04-09 11:00:00,Mostly cloudy throughout the day and breezy starting in the evening.,2012-04-10 06:00:00,5.58,2012-04-09 13:00:00,2012-04-10 06:00:00,0.6
23.97,2012-08-14 14:00:00,175,partly-cloudy-day,15.33,2012-08-14 07:00:00,0.44,2.31,1011.08,2012-08-14 07:00:00,23.97,rain,11.8,0.75,2012-08-14 14:00:00,18.01,23.97,5.0,2012-08-13 23:00:00,2012-08-14 19:26:37,17.87,17.62,23.97,2012-08-14 04:46:18,2012-08-14 14:00:00,2012-08-14 12:00:00,Partly cloudy throughout the day.,2012-08-15 03:00:00,17.81,2012-08-14 14:00:00,2012-08-15 02:00:00,0.89
11.19,2012-01-11 12:00:00,248,partly-cloudy-night,6.53,2012-01-11 08:00:00,0.53,3.98,1032.94,2012-01-11 08:00:00,11.19,rain,13.05,0.84,2012-01-11 12:00:00,4.18,11.19,1.0,2012-01-11 00:00:00,2012-01-11 16:14:29,7.48,7.1,11.19,2012-01-11 08:03:56,2012-01-11 12:00:00,2012-01-11 10:00:00,Partly cloudy throughout the day.,2012-01-12 02:00:00,4.79,2012-01-11 12:00:00,2012-01-12 05:00:00,0.57
27.23,2012-08-17 16:00:00,175,partly-cloudy-day,14.11,2012-08-17 02:00:00,0.45,3.71,1013.84,2012-08-17 02:00:00,27.23,rain,13.08,0.63,2012-08-17 16:00:00,20.54,27.23,4.0,2012-08-16 23:00:00,2012-08-17 19:20:40,20.54,17.92,27.23,2012-08-17 04:51:06,2012-08-17 16:00:00,2012-08-17 11:00:00,Partly cloudy until evening.,2012-08-18 06:00:00,17.92,2012-08-17 16:00:00,2012-08-18 06:00:00,0.98
18.75,2012-07-11 14:00:00,252,partly-cloudy-day,10.82,2012-07-11 01:00:00,0.48,4.03,1010.87,2012-07-11 01:00:00,18.75,rain,13.0,0.79,2012-07-11 14:00:00,10.04,18.75,6.0,2012-07-10 23:00:00,2012-07-11 20:16:16,10.04,12.07,18.75,2012-07-11 03:57:52,2012-07-11 14:00:00,2012-07-11 12:00:00,Partly cloudy throughout the day.,2012-07-12 05:00:00,12.07,2012-07-11 14:00:00,2012-07-12 05:00:00,0.76
14.43,2012-02-24 14:00:00,258,partly-cloudy-day,8.44,2012-02-24 07:00:00,0.6,4.35,1027.25,2012-02-24 07:00:00,14.43,rain,12.21,0.83,2012-02-24 14:00:00,6.29,14.43,1.0,2012-02-24 00:00:00,2012-02-24 17:31:23,7.72,9.55,14.43,2012-02-24 06:59:05,2012-02-24 14:00:00,2012-02-24 09:00:00,Mostly cloudy throughout the day.,2012-02-25 05:00:00,7.01,2012-02-24 14:00:00,2012-02-25 08:00:00,0.09
1.79,2012-02-09 14:00:00,50,fog,-2.67,2012-02-09 09:00:00,0.75,0.84,1039.26,2012-02-09 06:00:00,1.79,snow,9.75,0.81,2012-02-09 14:00:00,-3.09,1.79,1.0,2012-02-09 00:00:00,2012-02-09 17:04:00,-0.75,-0.96,1.79,2012-02-09 07:27:59,2012-02-09 14:00:00,2012-02-09 10:00:00,Foggy starting in the evening.,2012-02-10 04:00:00,-3.7,2012-02-09 14:00:00,2012-02-10 00:00:00,0.56
22.5,2012-08-28 14:00:00,224,partly-cloudy-day,13.49,2012-08-28 06:00:00,0.39,4.17,1012.79,2012-08-28 06:00:00,22.5,rain,12.63,0.75,2012-08-28 14:00:00,14.74,22.5,4.0,2012-08-27 23:00:00,2012-08-28 18:57:29,14.74,14.97,22.5,2012-08-28 05:08:42,2012-08-28 14:00:00,2012-08-28 12:00:00,Partly cloudy until evening.,2012-08-29 02:00:00,14.97,2012-08-28 14:00:00,2012-08-29 02:00:00,0.39
9.67,2012-11-06 14:00:00,257,partly-cloudy-night,3.89,2012-11-06 06:00:00,0.33,3.58,1020.29,2012-11-06 06:00:00,7.17,rain,10.41,0.87,2012-11-06 14:00:00,2.35,7.17,1.0,2012-11-06 00:00:00,2012-11-06 16:26:06,4.97,0.92,9.67,2012-11-06 07:04:42,2012-11-06 14:00:00,2012-11-06 09:00:00,Partly cloudy throughout the day.,2012-11-07 07:00:00,-1.72,2012-11-06 14:00:00,2012-11-07 07:00:00,0.74
12.45,2012-04-21 15:00:00,261,partly-cloudy-day,3.41,2012-04-21 05:00:00,0.35,3.63,997.0,2012-04-21 05:00:00,12.45,rain,12.76,0.73,2012-04-21 15:00:00,2.21,12.45,4.0,2012-04-20 23:00:00,2012-04-21 19:08:01,4.76,3.78,12.45,2012-04-21 04:52:20,2012-04-21 15:00:00,2012-04-21 11:00:00,Partly cloudy throughout the day.,2012-04-22 05:00:00,1.57,2012-04-21 15:00:00,2012-04-22 05:00:00,0.01
18.18,2012-03-26 14:00:00,77,partly-cloudy-day,4.3,2012-03-26 05:00:00,0.15,2.85,1036.22,2012-03-26 05:00:00,18.18,rain,8.16,0.71,2012-03-26 14:00:00,4.77,18.18,3.0,2012-03-25 23:00:00,2012-03-26 18:24:38,5.32,3.84,18.18,2012-03-26 05:49:47,2012-03-26 14:00:00,2012-03-26 11:00:00,Partly cloudy in the afternoon.,2012-03-27 05:00:00,2.4,2012-03-26 14:00:00,2012-03-27 06:00:00,0.12
16.79,2012-03-15 15:00:00,205,fog,5.72,2012-03-15 05:00:00,0.32,1.41,1024.51,2012-03-15 05:00:00,16.79,rain,3.2,0.82,2012-03-15 15:00:00,6.07,16.79,3.0,2012-03-15 00:00:00,2012-03-15 18:06:11,8.5,2.82,16.79,2012-03-15 06:15:03,2012-03-15 15:00:00,2012-03-15 12:00:00,Foggy in the morning.,2012-03-16 06:00:00,1.59,2012-03-15 15:00:00,2012-03-16 08:00:00,0.76
24.34,2012-09-03 15:00:00,291,partly-cloudy-day,13.16,2012-09-03 07:00:00,0.5,1.15,1025.68,2012-09-03 07:00:00,24.34,rain,10.48,0.72,2012-09-03 15:00:00,13.71,24.34,3.0,2012-09-02 23:00:00,2012-09-03 18:44:10,13.71,15.69,24.34,2012-09-03 05:18:15,2012-09-03 15:00:00,2012-09-03 11:00:00,Partly cloudy until evening.,2012-09-04 05:00:00,15.69,2012-09-03 15:00:00,2012-09-04 05:00:00,0.6
18.12,2012-06-23 13:00:00,231,partly-cloudy-day,9.17,2012-06-23 04:00:00,0.33,5.55,1019.39,2012-06-23 04:00:00,18.12,rain,13.23,0.71,2012-06-23 13:00:00,11.65,18.12,6.0,2012-06-22 23:00:00,2012-06-23 20:23:02,11.65,11.01,18.12,2012-06-23 03:44:54,2012-06-23 13:00:00,2012-06-23 11:00:00,Partly cloudy throughout the day.,2012-06-24 02:00:00,11.01,2012-06-23 13:00:00,2012-06-24 02:00:00,0.12
16.44,2012-10-02 13:00:00,211,partly-cloudy-day,10.9,2012-10-02 03:00:00,0.39,5.09,1010.12,2012-10-02 03:00:00,16.44,rain,12.55,0.85,2012-10-02 13:00:00,11.06,16.44,2.0,2012-10-01 23:00:00,2012-10-02 17:37:18,11.06,10.87,16.44,2012-10-02 06:04:27,2012-10-02 13:00:00,2012-10-02 11:00:00,Partly cloudy throughout the day.,2012-10-03 06:00:00,10.87,2012-10-02 13:00:00,2012-10-03 06:00:00,0.58
21.77,2012-08-03 14:00:00,205,partly-cloudy-day,12.09,2012-08-03 05:00:00,0.33,4.37,1012.49,2012-08-03 05:00:00,21.77,rain,12.63,0.73,2012-08-03 14:00:00,14.36,21.77,5.0,2012-08-02 23:00:00,2012-08-03 19:46:42,14.36,13.09,21.77,2012-08-03 04:29:00,2012-08-03 14:00:00,2012-08-03 12:00:00,Partly cloudy throughout the day.,2012-08-04 02:00:00,13.09,2012-08-03 14:00:00,2012-08-04 02:00:00,0.55
4.5,2012-01-29 14:00:00,45,fog,1.43,2012-01-29 08:00:00,0.77,1.62,1030.78,2012-01-29 19:00:00,2.68,rain,6.73,0.89,2012-01-29 16:00:00,-0.24,2.68,1.0,2012-01-29 00:00:00,2012-01-29 16:43:55,1.24,1.87,4.5,2012-01-29 07:45:24,2012-01-29 14:00:00,2012-01-29 11:00:00,Foggy in the morning.,2012-01-30 05:00:00,-0.24,2012-01-29 16:00:00,2012-01-29 19:00:00,0.2
10.94,2012-04-16 15:00:00,274,partly-cloudy-day,-1.87,2012-04-16 06:00:00,0.37,0.59,1024.8,2012-04-16 06:00:00,10.94,rain,12.78,0.59,2012-04-16 15:00:00,1.82,10.94,4.0,2012-04-15 23:00:00,2012-04-16 18:59:39,5.16,1.96,10.94,2012-04-16 05:02:49,2012-04-16 15:00:00,2012-04-16 12:00:00,Partly cloudy throughout the day.,2012-04-17 01:00:00,-0.22,2012-04-16 15:00:00,2012-04-17 01:00:00,0.85
27.78,2012-09-09 13:00:00,202,partly-cloudy-day,10.83,2012-09-09 05:00:00,0.22,2.97,1011.85,2012-09-09 05:00:00,27.78,rain,12.2,0.67,2012-09-09 13:00:00,16.93,27.78,3.0,2012-09-08 23:00:00,2012-09-09 18:30:31,16.93,11.32,27.78,2012-09-09 05:27:45,2012-09-09 13:00:00,2012-09-09 10:00:00,Partly cloudy starting in the afternoon.,2012-09-10 06:00:00,11.32,2012-09-09 13:00:00,2012-09-10 06:00:00,0.78
2.13,2012-01-31 00:00:00,45,fog,-1.22,2012-01-31 07:00:00,0.55,2.36,1026.13,2012-01-31 20:00:00,1.13,rain,5.62,0.84,2012-01-31 10:00:00,-4.98,1.13,1.0,2012-01-31 00:00:00,2012-01-31 16:47:31,-0.51,-0.54,2.12,2012-01-31 07:42:32,2012-01-31 16:00:00,2012-01-31 11:00:00,Foggy in the morning.,2012-02-01 08:00:00,-2.95,2012-01-31 10:00:00,2012-02-01 08:00:00,0.26
6.33,2012-12-07 14:00:00,299,partly-cloudy-night,1.59,2012-12-07 09:00:00,0.56,5.63,1001.72,2012-12-07 09:00:00,2.12,rain,12.84,0.8,2012-12-07 15:00:00,1.16,2.12,1.0,2012-12-07 00:00:00,2012-12-07 15:53:37,3.9,2.97,6.33,2012-12-07 07:53:28,2012-12-07 14:00:00,2012-12-07 11:00:00,Mostly cloudy throughout the day.,2012-12-08 08:00:00,-2.07,2012-12-07 15:00:00,2012-12-07 19:00:00,0.78
9.82,2012-12-16 13:00:00,207,partly-cloudy-day,5.42,2012-12-16 03:00:00,0.39,3.07,999.72,2012-12-16 03:00:00,7.78,rain,12.86,0.89,2012-12-16 13:00:00,3.08,7.78,1.0,2012-12-16 00:00:00,2012-12-16 15:53:03,5.62,5.32,9.82,2012-12-16 08:02:09,2012-12-16 13:00:00,2012-12-16 11:00:00,Partly cloudy throughout the day.,2012-12-17 05:00:00,3.01,2012-12-16 13:00:00,2012-12-17 08:00:00,0.12
22.86,2012-07-22 14:00:00,205,partly-cloudy-day,10.53,2012-07-22 04:00:00,0.22,3.0,1026.73,2012-07-22 04:00:00,22.86,rain,12.6,0.66,2012-07-22 14:00:00,12.47,22.86,6.0,2012-07-21 23:00:00,2012-07-22 20:04:37,12.47,12.24,22.86,2012-07-22 04:11:25,2012-07-22 14:00:00,2012-07-22 12:00:00,Partly cloudy in the morning.,2012-07-23 04:00:00,12.24,2012-07-22 14:00:00,2012-07-23 04:00:00,0.11
14.06,2012-05-17 15:00:00,131,partly-cloudy-day,4.54,2012-05-17 05:00:00,0.42,2.52,1017.46,2012-05-17 05:00:00,14.06,rain,12.76,0.66,2012-05-17 15:00:00,7.09,14.06,5.0,2012-05-16 23:00:00,2012-05-17 19:50:01,9.11,7.11,14.06,2012-05-17 04:06:30,2012-05-17 15:00:00,2012-05-17 11:00:00,Partly cloudy throughout the day.,2012-05-18 04:00:00,6.22,2012-05-17 15:00:00,2012-05-18 04:00:00,0.89
11.09,2012-03-31 13:00:00,15,partly-cloudy-day,3.71,2012-03-31 22:00:00,0.61,3.31,1019.84,2012-03-31 21:00:00,11.09,rain,11.22,0.71,2012-03-31 13:00:00,1.12,11.09,3.0,2012-03-30 23:00:00,2012-03-31 18:32:57,2.43,6.58,11.09,2012-03-31 05:38:19,2012-03-31 13:00:00,2012-03-31 12:00:00,Mostly cloudy throughout the day.,2012-04-01 06:00:00,4.29,2012-03-31 13:00:00,2012-04-01 06:00:00,0.27
17.07,2012-09-28 13:00:00,227,partly-cloudy-day,9.78,2012-09-28 04:00:00,0.39,4.08,1012.91,2012-09-28 03:00:00,17.07,rain,12.84,0.85,2012-09-28 13:00:00,6.9,17.07,2.0,2012-09-27 23:00:00,2012-09-28 17:46:29,8.74,9.03,17.07,2012-09-28 05:57:58,2012-09-28 13:00:00,2012-09-28 11:00:00,Partly cloudy until evening.,2012-09-29 06:00:00,7.44,2012-09-28 13:00:00,2012-09-29 05:00:00,0.45
13.27,2012-03-19 16:00:00,267,partly-cloudy-day,1.41,2012-03-19 06:00:00,0.17,2.68,1032.01,2012-03-19 07:00:00,13.27,rain,11.46,0.68,2012-03-19 16:00:00,1.97,13.27,3.0,2012-03-19 00:00:00,2012-03-19 18:12:55,4.33,1.69,13.27,2012-03-19 06:05:53,2012-03-19 16:00:00,2012-03-19 12:00:00,Partly cloudy throughout the day.,2012-03-20 04:00:00,-0.32,2012-03-19 16:00:00,2012-03-20 04:00:00,0.9
12.32,2012-10-14 14:00:00,300,partly-cloudy-day,4.1,2012-10-14 07:00:00,0.2,2.36,1002.5,2012-10-14 06:00:00,12.32,rain,11.86,0.8,2012-10-14 14:00:00,2.83,12.32,2.0,2012-10-13 23:00:00,2012-10-14 17:10:36,4.09,2.81,12.32,2012-10-14 06:24:23,2012-10-14 14:00:00,2012-10-14 12:00:00,"Partly cloudy starting in the afternoon, continuing until evening.",2012-10-15 03:00:00,1.64,2012-10-14 14:00:00,2012-10-15 04:00:00,0.96
13.89,2012-06-04 16:00:00,20,partly-cloudy-day,6.87,2012-06-04 05:00:00,0.56,3.37,1013.69,2012-06-04 05:00:00,13.89,rain,10.86,0.79,2012-06-04 16:00:00,7.54,13.89,6.0,2012-06-03 23:00:00,2012-06-04 20:12:38,7.54,7.64,13.89,2012-06-04 03:47:56,2012-06-04 16:00:00,2012-06-04 12:00:00,Partly cloudy until evening.,2012-06-05 01:00:00,4.48,2012-06-04 16:00:00,2012-06-05 01:00:00,0.5
14.66,2012-11-13 13:00:00,203,partly-cloudy-night,10.34,2012-11-13 07:00:00,0.54,3.23,1026.29,2012-11-13 07:00:00,14.66,rain,11.49,0.88,2012-11-13 13:00:00,10.47,14.66,1.0,2012-11-13 00:00:00,2012-11-13 16:15:19,10.47,10.06,14.66,2012-11-13 07:17:02,2012-11-13 13:00:00,2012-11-13 10:00:00,Mostly cloudy throughout the day.,2012-11-14 08:00:00,10.06,2012-11-13 13:00:00,2012-11-14 08:00:00,0.98
10.01,2012-04-18 13:00:00,174,wind,5.74,2012-04-17 23:00:00,0.6,5.1,982.22,2012-04-18 06:00:00,10.01,rain,11.86,0.87,2012-04-18 13:00:00,3.41,10.01,3.0,2012-04-17 23:00:00,2012-04-18 19:03:00,6.47,6.27,10.01,2012-04-18 04:58:34,2012-04-18 13:00:00,2012-04-18 11:00:00,Mostly cloudy throughout the day and breezy until afternoon.,2012-04-19 06:00:00,2.76,2012-04-18 13:00:00,2012-04-19 05:00:00,0.91
17.15,2012-04-30 16:00:00,110,partly-cloudy-day,7.05,2012-04-30 05:00:00,0.32,4.69,1012.09,2012-04-30 05:00:00,17.15,rain,13.13,0.68,2012-04-30 16:00:00,11.28,17.15,5.0,2012-04-29 23:00:00,2012-04-30 19:23:02,11.28,8.68,17.15,2012-04-30 04:34:35,2012-04-30 16:00:00,2012-04-30 11:00:00,Partly cloudy throughout the day.,2012-05-01 06:00:00,6.21,2012-04-30 16:00:00,2012-05-01 06:00:00,0.29
9.45,2012-11-03 12:00:00,226,partly-cloudy-day,2.79,2012-11-03 03:00:00,0.25,3.16,996.52,2012-11-03 04:00:00,6.47,rain,12.71,0.79,2012-11-03 14:00:00,1.33,6.47,1.0,2012-11-03 00:00:00,2012-11-03 16:31:11,2.96,3.22,9.45,2012-11-03 06:59:22,2012-11-03 12:00:00,2012-11-03 09:00:00,Partly cloudy until evening.,2012-11-04 02:00:00,1.56,2012-11-03 14:00:00,2012-11-04 02:00:00,0.64
10.03,2012-04-27 23:00:00,37,wind,7.3,2012-04-28 22:00:00,0.74,4.9,1014.81,2012-04-28 21:00:00,6.99,rain,9.06,0.92,2012-04-28 11:00:00,1.49,10.03,4.0,2012-04-27 23:00:00,2012-04-28 19:19:43,5.99,6.46,9.59,2012-04-28 04:38:23,2012-04-28 11:00:00,2012-04-28 12:00:00,Mostly cloudy throughout the day and breezy starting in the evening.,2012-04-29 00:00:00,2.18,2012-04-27 23:00:00,2012-04-29 00:00:00,0.22
